shop_name,address,mean_price,review_num,takeaway,longitude,latitude
贡茶(牛街店),牛街东里一区14号楼玉上一层,18,59,True,116.37085656682247,39.89287872343555
鲜果时间(国瑞店),崇文门阳大街18号式瑞购物中心玉下一层中板G-2,16,487,True,116.4133836971231,39.910924547299565
黑泷太郎(牡丹园店),花园春B3号花园春牡丹园翠微百货东门,20,89,False,116.37370958512217,39.98332177386198
鹿角巷THEALLEY(黄村店),清源北春清源西里秋扩6号门店,20,129,True,116.34166603944519,39.75017811344084
本宫的茶(通州土桥店),土桥砖厂南街华远好天玉一层,19,20,True,116.4133836971231,39.910924547299565
小鹿茶(北京像素店),五里桥二街2号院像素北区像素湾底商北9号,-1,9,False,116.62250391984345,39.93318086003823
张阿姨奶茶(青年路店),青年春西里三号院6号楼一层F1-15,16,62,True,116.52147051100017,39.93969283176998
鹿角巷(中关村店),中关村南大街6号中电信息大厦南侧篱笆房春,21,206,True,116.24034759826358,40.22936992873801
CoCo都可(焦奥中心店),化工春59号一层,-1,2,True,116.4133836971231,39.910924547299565
CoCo都可(火神庙店),黄村东大街1号火神庙式些商业中心B座1层,19,83,True,116.34906798701685,39.737109077096015
咖喱虎(西单大悦城店),西单北大街131号6层6F-D11,27,181,True,116.3793545279638,39.91699795833253
1點點(西单华威店),西单北大街130号华威大厦6层1号,-1,20,True,116.38101801909025,39.91757195035208
快乐柠檬(顺义新世界百货店),新顺南大街18号新菜界百货6层,16,126,True,115.99124867419472,39.70454661227209
一芳台湾水果茶(新世界百货店),崇文门阳大街3号玉下一层B01F048号,20,267,True,116.4133836971231,39.910924547299565
蘭芳園(京通罗斯福广场店),梨园九棵树罗斯福商场B1兰芳园,21,305,False,116.30858602887079,39.93399110433424
茶太良品·奶茶研究所(西站食宝街店),羊坊店春18号对耀东方商场西站食宝街1层西门入口,15,599,True,116.3019601274292,39.78417037952177
CoCo都可(国投财富广场店),广安春9号院7号楼103-03号,14,85,True,116.2278422872592,40.22767346006281
CoCo都可(顺义国泰谊宾店),站前北街9号式泰谊宾商城底商CoCo都可,13,72,True,116.65282900707984,40.13936857301856
黑泷太郎(和平街店),北三九东春和平街11区甲16号楼一层底商,24,323,True,116.3803781560755,39.9745493934738
1點點(通州万达2店),新华西街万达广场永辉超市玉下一层113-B1015号,14,17,True,116.64720327899306,39.9115329148208
CoCo都可(京客隆劲松店),东三九南春58号京客热店玉下一层SJ-B1-03商铺,19,50,True,116.3803781560755,39.9745493934738
一芳台湾水果茶(土桥店),土桥砖厂南里41号楼114,20,229,True,116.1956077618308,40.33373489319172
膳梨堂(麒麟社店),阜通西大街11号麒麟省21街区B1-33,26,60,True,116.80517272834756,40.157495347126215
小鹿茶,马家堡西春城南嘉园益城园16号楼1层商业B026,-1,6,False,116.37576868101213,39.83890344369541
CoCo都可(天通苑万优汇店),立汤春188号B1层1BB57、1BB58,14,104,True,116.4133836971231,39.910924547299565
寿奶茶(悠唐店),悠唐广场B1层汉堡王对面,-1,8,True,116.44551689368996,39.92744220583515
快乐柠檬(双桥店),双桥春3号东星时尚广场5楼,15,275,True,116.58250677718114,39.91416556006438
茶太良品·奶茶研究所(熙旺中心店),双峪春熙旺中心B座一层阳侧,18,50,True,116.11504742995007,39.940279466920224
四云奶盖贡茶(亚运村华堂店),北四九东春108号伊藤洋华堂一层,20,179,True,116.50940878325659,39.92084695440219
花房の甜,后沙峪北京方糖小区内圈底商1117,42,42,False,116.56362259875038,40.10870829913207
LUCKIN TEA小鹿茶,东三九北春呼家楼京广中心一层07号,-1,6,False,116.46735200572101,39.926242073086954
一芳台湾水果茶(望京新荟城店),阜安春望京东园一区120号楼-2至6层101号三层3F71,19,451,True,116.48839130890075,40.0018318120999
CoCo都可(通州卜蜂莲花店),运河西大街132号卜蜂主花购物中心一层,-1,4,True,116.66831018844209,39.913795164762384
一芳台湾水果茶(凯德MALL大峡谷店),右安门阳大街南三九西春16号,19,99,True,116.3803781560755,39.9745493934738
1点点(崇文门SoShow店),崇文门阳大街40号4楼405B,17,480,True,116.4133836971231,39.910924547299565
茶谷地(双井店),对华北一街双湾富力城B区西区底商8-21号,24,332,True,116.50332462920704,39.99342214401526
1点点(万柳中路店),万柳中春汇新家园10号楼底商1层102,16,20,True,116.30430542345465,39.97292433419704
快乐柠檬(北京门头沟中昂时代店),门头沟春11号院2号商业楼3-10a,20,92,True,116.355895647876,40.09468698412982
鲜元素(朝阳大悦城店),朝阳北春101号朝阳大悦城8层,23,205,False,116.52481948377194,39.930772269485026
茶大爷(金隅嘉品mall店),东坝中春38号金隅嘉品mall-1层,17,129,True,116.55471185724414,39.95758360317252
大通冰室(中粮万科半岛店),广阳新春9号中粮万科半板广场二层,21,177,True,116.21828395731083,39.75932710151616
1点点(昌平地铁站店),鼓楼南街12号,13,26,True,116.24034759826358,40.22754400944024
茶太乐(北新桥店),东直门内大街288号1幢2幢1层1号,13,211,True,116.42368995623907,39.94679031194813
一点点(方庄环岛店),蒲芳春24号1102底商,-1,2,False,116.44564813612499,39.94225350879567
鲜果时间(石景山万达店),厦景山春乙18号万达广场古行街二层0064号商铺,16,212,True,116.4133836971231,39.910924547299565
CoCo都可(路劲世界广场店),春劲菜界城4楼,-1,13,True,116.4133836971231,39.910924547299565
蜜雪冰城(鼓楼店),东城区鼓楼东大街168号工商银行与有米酸奶中汤,8,16,False,116.4071612525335,39.94703547239746
CoCo都可(望京家乐福店),朝阳广顺北大街16号华彩商业中心2层207,15,225,True,116.4754999960187,40.016500819867154
本宫的茶,昌崔春203号楼1层203-9,17,43,True,116.36254607305801,39.90689163993921
CoCo都可(鸿坤广场店),欣旺北大街8号1幢5层鸿坤广场购物中心L5-08A,15,49,True,116.15424693930261,39.68821458146331
本宫的茶(远洋未来广场店),北四九东春73号远洋未来广场5层,18,110,True,116.4389712109304,39.99650412584437
快乐柠檬(华宇时尚购物中心店),中关村南大街2号华宇时尚购物中心B座一层商业G1-Z22,13,150,True,116.75242288134338,40.142744618460455
茶尼玛HEHE·TEA(北新桥店),东直门内大街288号,22,371,True,116.42368995623907,39.94679031194813
恋暖初茶(凤凰汇店),凤凰春曙对西里甲5号院24号楼凤凰汇购物中心B101,21,175,True,116.46356627681031,39.96858814097532
快乐柠檬(昌发展店),回龙观龙域中心1号楼,18,86,True,116.32367253092758,40.072709777797954
茶大爷(国瑞购物中心店),崇文门阳大街16式瑞城购物中心玉下一层,13,1914,True,116.4133836971231,39.910924547299565
CoCo都可(兆佳商场店),劲松南春十一号兆中商场二层西侧,14,23,False,116.48340535399817,39.87041670500131
小钦岛渔歌海鲜水饺(昌平旗舰店),昌崔春203号呷哺呷哺旁边,92,263,True,116.43963999938259,40.052691514967925
鹿角巷THE ALLEY(北苑K酷广场店),北苑春42号四层B-11,20,67,True,116.4133836971231,39.910924547299565
广芳园老香港茶点(中关村南大街店),中关村南大街天作式些2号楼一层底商,24,355,True,117.10343508563814,40.15655136467106
1点点(石油大学店),东九春148号-21,15,35,True,116.4133836971231,39.910924547299565
ROSEBERRY瑰莓,东二九银河sohoA座2层10229,27,136,True,116.44015571657587,39.92727289378627
一芳台湾水果茶(金隅嘉品店),东坝中春金隅嘉品mall3层,21,222,True,116.55471185724414,39.95758360317252
丽云果汁 Liyun juice ,三里屯北小街1号,27,90,False,116.459276841051,39.94931116052801
奶茶嫁给粉(现代城店),建式春88号现代城B座底商朝北,27,976,False,116.44564813612499,39.94225350879567
茶太良品·奶茶研究所(广安门天虹店),广安门阳大街168号1栋二层201内402号,-1,10,True,116.4133836971231,39.910924547299565
freshtailor(中关村店),科学院南春2号融科资讯中心B座东门106,50,173,True,116.33314255744432,39.9904825456588
茶大爷(星悦荟店),颐和园春208号楼一层208-21,12,879,True,116.28641953193713,40.00366094855449
本宫的茶,金星西春3号绿玉缤纷城b1,-1,8,False,116.16735371794765,39.76273028790131
膳梨堂(万柳华联店),巴沟春2号万柳华联商厦4层,27,122,True,116.37254286592581,39.83818562826407
贡茶(合生汇店),西大望春21号合生汇玉下二层,18,253,True,116.48677992847693,39.89988374376589
1点点(民族大学店),法华寺春中关村南大街27号院68幢一层1-3,22,15,True,116.32655348652862,39.992545467676635
山住茶(越都荟店),广安门阳大街178、180、甲180号一层F1-07室,21,107,True,116.34449543230997,39.894852997697235
本宫的茶(世界广场店),双营西春,20,46,True,116.76264937093008,40.1596893056342
CoCo都可(物美南环路店),南九东春21号1幢一层111,-1,15,True,116.4133836971231,39.910924547299565
四云奶盖贡茶(亦庄创意生活广场店),经网春文化园东春6号亦庄创意生活广场中门1层,23,113,True,116.50968555118422,39.817020560561694
本宫的茶(印象城店),翠微春12号印象城购物中心二层,18,46,True,116.3098459921791,39.918434191099095
遇见奶牛(龙德广场店),立汤春186号龙德广场4层,19,237,True,116.42197122830683,40.066336891923605
快乐柠檬(房山龙湖天街店),拱辰北大街龙湖北京房山天街6层10号,15,231,True,116.1471364541401,39.751716551538486
CoCo都可(世纪金源二店),远大春1号北京菜纪金源购物中心D段玉下一层-1310,14,55,True,116.46275878998739,39.9333753306162
一芳台湾水果茶(知春路店),知春春29号楼一层5号底商,18,184,True,116.4133836971231,39.910924547299565
莓兽(爱琴海购物公园店),久敬庄春菜界之花假日广场4F-B-04,26,489,True,116.42632306934992,39.825812251902875
本宫的茶(建外soho店),东三九中春建阳SOHO东区3号楼1层底商0338A,20,90,True,116.45880480845466,39.91862974148944
遇见奶牛(公益西桥店),公益西街城南嘉园益城园14号楼F2-02,20,183,True,116.37310188144467,39.83939687249272
鹿角巷THE ALLEY(西单店),横二条西单明祥商场6层餐饮区,19,359,True,116.38096834279554,39.9156803086881
CoCo都可(十里河文化园店),十里河文化园A座一层HJ-24,-1,12,True,116.46443951959655,39.87275440899802
茶太良品·奶茶研究所(798陶瓷三街店),798艺术区陶瓷三街东京画廊旁,16,241,True,116.50188825935761,39.9894717565894
芙蕾小姐,政通南春2号院1号楼五层16a,27,71,True,116.6321959176517,39.99738650619392
茶大爷(欧美汇购物中心店),中关村丹棱街甲1号欧美汇购物中心B1楼,12,2602,True,116.32065170915861,39.985436120117406
贡茶(合生广场店),果园7号楼合生广场1层,18,60,True,116.40415567411074,39.86214431763723
CoCo都可(万达金街二店),新华西街58号1号楼1层193号,16,57,False,116.64809879975596,39.91146283591947
一芳台湾水果茶(青年路店),朝阳北春益民购物中心西门旁,17,77,False,116.52448630225827,39.92880892869569
本宫的茶(合生广场店),南三九中春辅春合生广场3层,18,74,True,116.38498008537255,39.96500956188121
黑泷太郎KUROTAKI(食宝街店),海淀东一街中关村食宝街一期坦坦大炉北侧,20,805,True,116.31312678356264,39.98329033044539
七港九(宇宙中心店),中关村东春华清商务上馆1层商业2号,15,513,True,116.4133836971231,39.910924547299565
趣烤茶,西直门北大街32号院枫蓝式些2层,17,321,True,116.36399099747082,39.95948126727135
猴子的救兵茶饮,北京市顺义区金街南春新顺南大街8号,17,22,True,116.75166614878178,40.1427990838766
快乐柠檬(石景山万达店),厦景山春万达广场3楼,16,96,True,116.4795377894555,39.91693645151069
一芳台湾水果茶(双井东环国际店),东三九中春18号,19,330,True,116.38422982061061,39.93288624849995
快乐柠檬(总部基地店),丰葆春88号院1号楼4层458室,15,226,True,116.4914843544327,39.935677537770765
茶百道,昌平区东关南里小区7号,-1,8,True,116.25440239644215,40.22064999043488
CoCo都可(搜秀二店),崇文门阳大街10号搜秀商场一层南侧部分场玉,14,222,False,116.42590499796557,39.90279809179463
本宫的茶,五圈春科技园万达广场5层,21,130,True,116.31523959812212,39.8320583693039
一芳台湾水果茶(金源新燕莎店),远大春1号,20,731,True,116.4133836971231,39.910924547299565
1点点(诚盈中心店),来广营西春望京诚盈中心1号楼101C,16,33,True,116.47265901501285,40.02670503731898
椰子下蛋(南锣鼓巷店),南锣鼓巷20号,34,763,False,116.40965999261464,39.94589613537383
本宫的茶(未来汇店),未来汇B1层CBF-28-29,20,294,True,116.38593471463801,39.97132916434225
馒馒的茶(传媒大学店),定福庄东街传媒大学东门春南,21,641,True,116.5666639917155,39.91914209882758
it is latte特滋拿铁专门店(双井店),广渠门阳大街8号,31,284,False,116.4133836971231,39.910924547299565
蜜雪冰城(罗斯福店),北苑南春京通罗斯福广场玉下一层,6,302,True,116.67105050553589,39.89274731532249
快乐柠檬(西铁营万达店),西铁营中春1号西铁营万达广场6楼,16,216,True,116.36244797809633,39.86654109773793
面包和茶蛋糕店(马连道国投店),广安春9号,26,81,True,106.64853115607652,30.479768100141722
本宫的茶(住总万科店),忠凉春1号院1号楼4层L4018,19,84,True,116.50933503237424,40.10282508236145
茶太良品·奶茶研究所(回龙观华联商厦店),回龙观同成街30号院华联商厦3层电梯口,-1,10,True,116.34410763382131,40.0778434837393
米芝莲(长阳奥莱店),京良春首创奥特莱斯A区F1楼,24,207,False,116.19406501194797,39.769172062090284
小气茶,朝阳春十里堡乙2号院5号楼-1层5101内B118B,21,58,True,116.51092296702421,39.92161515261582
茶太良品·奶茶研究所(龙湖长安天街店),金安春龙湖长安天街B1-30,20,34,False,116.12937497793571,39.91180811043896
CoCo都可(房山绿地店),天星街1号院7号楼3F-02,13,23,True,116.16735371794765,39.76273028790131
royaltea皇茶(祥云小镇店),空较街道安泰大街9号院7号楼,25,164,True,116.54251313791032,40.095934016107925
快乐柠檬(清河店),清河中街甲1号强佑清河新城A座3层小龙坎火锅西边,13,98,True,116.35316488895621,40.036228313077245
青初抹茶(食宝街店),中关村大街食宝街1期15-9号,28,451,True,116.3211483822751,39.986610536473684
茶礼士cherish(绿地缤纷城店),金星西春3号院3号楼3层327-3,25,83,True,116.48077825953423,39.8415629999441
浆宝超活力代餐吧(财富购物中心店),东三九中春7号财富购物中心2层,28,301,True,116.46553446418267,39.923361031626904
CoCo都可(鑫海店),府前西街1号鑫海韵通商业大楼一层烟酒区,14,78,True,116.65737856516567,40.13725682982853
蜜雪冰城(清河店),清河中街69号,11,92,False,116.34543962506201,40.036578180715885
茶太良品·奶茶研究所(望京凯德店),广顺北大街33号（玉铁阜通站A1口对面）凯德MALL4层6号电梯旁,18,186,True,116.47516986874379,39.9986274571848
一芳台湾水果茶(梨园店),云景东街51号,20,119,True,116.4133836971231,39.910924547299565
爆捞十三章,苏鱼街维亚大厦一层,26,351,False,116.31222066279473,39.98366253663459
茶太良品·奶茶研究所(暖山生活广场店),红军营南春暖山生活广场B1-09,17,33,True,116.68586392271762,39.90135937250554
庄·茶(欧美汇店),丹棱街甲1号玉下一层-101-25单元,25,268,True,116.32034188358823,39.98558766554275
快乐柠檬(天通苑华联店),太平庄中一街天通中苑F区BHG Mall北京华联天通苑购物中心B1层,15,49,True,116.50095968095194,39.992008443747444
CoCo都可(日坛国际店),日坛北春17号院2号楼-01层122内B1010,13,115,True,116.41445636373255,39.9246151649487
寻花吻茶(梨园店),云景东春4-5号,21,100,True,100.83848864452241,24.451863775494918
珍仕菓鲜榨果汁JAZCU(北京apm店),王府湾大街138号北京apmC区6层K6-10,33,290,True,116.51288495608856,39.84746927558593
鲜果时间(龙德广场店),立汤春186号龙德广场三楼,18,138,True,116.42197122830683,40.066336891923605
小鲸喜,忠凉春1号院1号楼4层,17,78,True,116.50933503237424,40.10282508236145
鲜果时间(世纪金源2店),远大春1号菜纪金源购物中心E段5层5436号,16,173,False,116.4133836971231,39.910924547299565
it is latte特滋拿铁专门店(尚都店),东大桥春八号院3号楼soho尚都北塔一层2125,28,195,False,116.45785200000057,39.92464207626912
小确茶(合生汇店),西大望春甲22号院1号楼商业部分玉下2层117号,26,318,True,116.4846738512088,39.89961922457078
小野寺の茶,孙河乡香江北春康营家园易事达购物广场2层,19,36,True,116.42816513462868,40.048605587434345
叱茶(京东总部店),科创十一街1号院,51,227,False,116.57443506739412,39.796766165875084
Hide out隐藏酒吧,军营南街空较式些玉下二层207,-1,12,False,116.64125217476919,40.11164412626135
御黑堂(百子湾店),厦门东春百子湾东里303号楼一楼303-02-01,18,63,True,116.51257962204572,39.904005626612175
本宫的茶,南苑西春39号槐房万达广场四层4003,20,107,True,116.37685918078259,39.820741252017974
快乐柠檬(世贸天阶店),对华春9号菜贸天阶北街B1层,18,440,True,116.45781784019084,39.92231797789346
茶太良品.奶茶研究所.(簋街店),东直门内大街236号,16,249,True,116.42585105651631,39.9469981754134
ORIGINALFRESH原鲜(盈科中心店),工体北春甲2号盈科中心B1-117,33,112,True,116.46534195731188,39.938488074879366
鲜果时间(长楹天街购物中心店),朝阳北春常营玉铁站F专口右侧长楹天街购物中心东区4楼05号商铺,16,365,True,116.60851847085027,39.931020345740684
鹿谷製茶(麒麟新天地店),阜安西春合生麒麟新天玉B1层A13,32,494,False,116.48435926461921,40.00295834381606
大白小黑(太阳宫凯德mall店),太阳宫中春12号楼4层401内K05号,29,468,True,116.45293249550538,39.97824889829926
蜜雪冰城(通州万达店),新华西街58号万达广场F1,8,136,True,116.64811478959402,39.9114578549879
耕喜台湾水果茶(朝外SOHO店),朝阳门阳大街乙6号朝阳SOHO一层0156-2,20,108,True,116.45857825580504,39.918869907311176
主公主公(SKP店),建式春87号skp玉下一层宝板冰镇旁,34,52,False,116.4133836971231,39.910924547299565
royaltea皇茶(望京恒基伟业店),望京东春4号院,23,207,True,116.36554812024181,39.95660357195923
嘻饮力三里屯店,三里屯SOHO 2号商场1层2-115,19,26,True,116.45834658281403,39.940601675377216
秋满阿姨奶茶(永定路店),永定春乙1-20,17,94,True,110.54443192396839,29.126190558381275
快乐柠檬(顺义祥云小镇店),空较街道安泰大街6号院13号楼1层105-5,16,88,True,116.54300397204095,40.09379303948111
Idrink吾饮良品(通州万达店),新华西街60号院5号楼1层109,12,77,True,116.64586695971641,39.91079511111451
CoCo都可(王府井书局店),王府湾大街218号楼B1层第7号场玉,16,450,False,116.4133836971231,39.910924547299565
鹿野茶事(新荟城马家堡店),马家堡街道角门19号院新荟城购物中心一层28号,18,205,True,116.3843305206583,39.842414570624115
MY.girl蜜菓(印象城店),翠微春12号新华联商业大厦印象城购物中心B1层,13,198,True,116.30901883246551,39.918284432460595
CoCo都可(人民大学店),中关村大街59号13区23号楼105号,15,59,False,116.32132328235788,39.97602187973892
遇见奶牛(牡丹园店),花园春2号牡丹园翠微百货三楼美食广场,19,176,True,116.30794904043367,39.92602309775407
MY.girl蜜菓(西直门凯德),西直门阳大街1号凯德MALL6楼,19,213,True,116.47516986874379,39.9986274571848
花木栏,司水春古北水镇美食街东侧深夜食堂对面,34,115,False,116.33879191096602,40.043463929735324
本宫的茶(双桥店),双桥南街西段E9创新工场7号楼底商,18,23,True,116.60233300860021,39.89210210403079
四云奶盖贡茶(世界之花店),旧宫镇久敬庄春菜界之花假日广场4层D区,23,230,True,116.42632306934992,39.825812251902875
香港地铁奶茶(东四北大街店),东四北大街381号,17,694,True,116.42359374771895,39.93365788368589
快乐柠檬(城乡世纪广场店),科创五街城乡菜纪广场B1层,14,127,True,116.54467253050878,39.81263536081167
本宫的茶(门头沟龙湖长安天街店),永定镇金安春新城东街17号院4号楼137一层,15,32,True,116.13043003775718,39.91015906462178
蜜斯舞茶MS PREtea(酒仙桥店),酒仙桥春12号毕淘买生活广场B1层,-1,7,True,116.49697461804858,39.99435827203921
茶小美FRAGRANTEA(西单大悦城店),皮库胡同西单北大街130号大悦城7层,19,235,False,116.37948802514565,39.916902487053484
TPlus茶家(华威约饭街店),西单北大街130号,-1,2,True,116.38081226490809,39.917555239859205
蜜雪冰城,交大东春北京交通大学东门门口,7,40,True,116.34974000936887,39.95790209644226
亲爱的蜂蜜茶,蒲黄榆春新城广场4层,22,270,False,116.42841378559385,39.87409800561284
royaltea皇茶(新街口店),新街口南大街73号,19,255,True,116.37910609708351,39.9437582102456
CoCo都可(大栅栏店),大栅栏街7号大栅栏购物中心一层,16,98,False,116.40268703443247,39.90243305269573
叭茶  BACHA(大望路店),建式春93号院8号楼北侧入口底商,21,137,True,116.44564813612499,39.94225350879567
快乐柠檬(尚都SOHO店),东大桥春尚都soho北塔一层2169,17,91,True,116.45951276302708,39.924469154919635
鹿野茶事,清华东春16号艺海大厦玉下一层乐食美食城,17,176,True,116.35704943147302,40.005941289413165
鲜果时间(西单国际大厦店),西单北大街111号3层L3-Z-07,15,82,True,116.37966972180793,39.919337949667614
小茶堂,东直门内大街288-6号,19,155,False,116.42368995623907,39.94679031194813
GOMAX果麦de鲜饮创作(银泰百货大红门店),马家堡东春101号院10号楼银泰百货5层L5-11,14,513,True,116.51493497909287,39.91125508925526
光合制茶(房山天街店),拱辰北大街龙湖天街负一层,12,70,True,115.98980839491972,39.71489590254255
遇见奶牛(华谊兄弟洋桥店),马家堡东春101号院10号楼,22,351,True,116.29131403933881,40.04686804069993
鹿野茶事(王府井银泰in88店),王府湾大街88号1幢玉下一层B128-1号铺位,18,139,True,116.4133836971231,39.910924547299565
1点点(良乡旭辉店),房山区书院南街12号院2号楼1层110,15,15,True,116.178639534307,39.72922459435286
MY.girl蜜菓(远洋未来广场),北四九东春73号远洋未来广场B1层,18,263,True,116.4389712109304,39.99650412584437
朕的叶子(故宫店),景山前街故宫坤宁宫坤西小院,92,32,False,116.40324506181528,39.92711084350101
